,Classifier,Dataset,Accuracy,Fit-Time,Predict-Time,total_feature_count,get_intervals_time,transform_time,fit_randomforest_time,n_intervals_prop,interval_length_prop,interval_lengths,max_dilation_size,n_estimators,n_intervals
19,TSF_Dilation,ProximalPhalanxOutlineAgeGroup,0.86341,1.17627,0.23253,1800,0.01271,0.22715000000000002,0.8279199999999999,1.0,1.0,"[3, 7, 9, 11]",2,200,3
20,TSF_Dilation,ProximalPhalanxOutlineCorrect,0.83849,1.75639,0.26254,1800,0.01286,0.26455000000000006,1.3672099999999991,1.0,1.0,"[3, 7, 9, 11]",2,200,3
21,TSF_Dilation,ProximalPhalanxTW,0.81463,1.38844,0.25672,1800,0.01355,0.24496000000000004,1.0158000000000003,1.0,1.0,"[3, 7, 9, 11]",2,200,3
22,TSF_Dilation,SyntheticControl,0.99333,1.03826,0.25127,1800,0.0137,0.20985000000000004,0.7077800000000002,1.0,1.0,"[3, 7, 9, 11]",2,200,3
23,TSF_Dilation,TwoLeadECG,0.85865,0.43785,0.38714,1800,0.01255,0.1553,0.1592300000000001,1.0,1.0,"[3, 7, 9, 11]",2,200,3
24,TSF_Dilation,Wine,0.64815,0.49775,0.20093,1800,0.01331,0.17145999999999986,0.20626999999999993,1.0,1.0,"[3, 7, 9, 11]",2,200,3
0,TSF_Dilation,ArrowHead,0.78857,0.59524,0.3597,3000,0.0199,0.2666099999999998,0.19886000000000006,1.0,1.0,"[3, 7, 9, 11]",2,200,5
1,TSF_Dilation,Beef,0.73333,0.6113,0.28977,3000,0.01993,0.26231000000000004,0.22069999999999995,1.0,1.0,"[3, 7, 9, 11]",2,200,5
2,TSF_Dilation,BeetleFly,0.9,0.54847,0.28208,3000,0.01933,0.2559999999999999,0.1654600000000001,1.0,1.0,"[3, 7, 9, 11]",2,200,5
3,TSF_Dilation,BirdChicken,0.85,0.55947,0.28504,3000,0.0197,0.26177000000000006,0.16802999999999996,1.0,1.0,"[3, 7, 9, 11]",2,200,5
4,TSF_Dilation,Car,0.8,0.69388,0.29938,3000,0.02069,0.27352999999999994,0.28937000000000007,1.0,1.0,"[3, 7, 9, 11]",2,200,5
5,TSF_Dilation,CBF,0.96556,0.57438,0.54726,3000,0.02054,0.26339000000000024,0.18301,1.0,1.0,"[3, 7, 9, 11]",2,200,5
6,TSF_Dilation,Coffee,1.0,0.54135,0.27839,3000,0.01881,0.25107999999999997,0.1647800000000001,1.0,1.0,"[3, 7, 9, 11]",2,200,5
7,TSF_Dilation,DiatomSizeReduction,0.95752,0.53637,0.40374,3000,0.01969,0.25036,0.1585000000000001,1.0,1.0,"[3, 7, 9, 11]",2,200,5
8,TSF_Dilation,DistalPhalanxOutlineAgeGroup,0.7482,1.63156,0.33404,3000,0.01909,0.3744199999999999,1.1293700000000004,1.0,1.0,"[3, 7, 9, 11]",2,200,5
9,TSF_Dilation,DistalPhalanxOutlineCorrect,0.77536,2.58413,0.36168,3000,0.02008,0.4202400000000003,2.0344899999999995,1.0,1.0,"[3, 7, 9, 11]",2,200,5
10,TSF_Dilation,DistalPhalanxTW,0.69065,1.8933,0.31843,3000,0.01912,0.36726999999999993,1.399359999999999,1.0,1.0,"[3, 7, 9, 11]",2,200,5
11,TSF_Dilation,ECG200,0.86,0.71061,0.31455,3000,0.01899,0.2887499999999999,0.29546000000000017,1.0,1.0,"[3, 7, 9, 11]",2,200,5
12,TSF_Dilation,ECGFiveDays,0.95006,0.55675,0.55644,3000,0.0196,0.2608600000000001,0.16677999999999998,1.0,1.0,"[3, 7, 9, 11]",2,200,5
13,TSF_Dilation,ItalyPowerDemand,0.96307,0.62371,0.56491,3000,0.02023,0.2823,0.21047000000000007,1.0,1.0,"[3, 7, 9, 11]",2,200,5
14,TSF_Dilation,MiddlePhalanxOutlineAgeGroup,0.5974,1.70211,0.35915,3000,0.01794,0.36720999999999987,1.2055400000000003,1.0,1.0,"[3, 7, 9, 11]",2,200,5
15,TSF_Dilation,MiddlePhalanxOutlineCorrect,0.82818,2.68776,0.38453,3000,0.02002,0.42138000000000025,2.1384700000000003,1.0,1.0,"[3, 7, 9, 11]",2,200,5
16,TSF_Dilation,MiddlePhalanxTW,0.52597,2.45657,0.32717,3000,0.01974,0.3824700000000002,1.9425899999999996,1.0,1.0,"[3, 7, 9, 11]",2,200,5
17,TSF_Dilation,OliveOil,0.9,0.58054,0.2896,3000,0.01957,0.2634599999999999,0.18884999999999996,1.0,1.0,"[3, 7, 9, 11]",2,200,5
18,TSF_Dilation,Plane,1.0,0.79491,0.36634,3000,0.01934,0.2992000000000001,0.36882000000000015,1.0,1.0,"[3, 7, 9, 11]",2,200,5
19,TSF_Dilation,ProximalPhalanxOutlineAgeGroup,0.83902,1.67861,0.34563,3000,0.01876,0.36473000000000017,1.1860600000000003,1.0,1.0,"[3, 7, 9, 11]",2,200,5
20,TSF_Dilation,ProximalPhalanxOutlineCorrect,0.86942,2.48163,0.3701,3000,0.02028,0.4229800000000002,1.93146,1.0,1.0,"[3, 7, 9, 11]",2,200,5
21,TSF_Dilation,ProximalPhalanxTW,0.82439,2.00288,0.36326,3000,0.02161,0.38832999999999984,1.47859,1.0,1.0,"[3, 7, 9, 11]",2,200,5
22,TSF_Dilation,SyntheticControl,0.99,1.53283,0.3835,3000,0.02051,0.34638999999999986,1.0573300000000008,1.0,1.0,"[3, 7, 9, 11]",2,200,5
23,TSF_Dilation,TwoLeadECG,0.87709,0.54608,0.5798,3000,0.01894,0.2512500000000001,0.16917000000000004,1.0,1.0,"[3, 7, 9, 11]",2,200,5
24,TSF_Dilation,Wine,0.66667,0.60538,0.28139,3000,0.01847,0.25992,0.22434000000000015,1.0,1.0,"[3, 7, 9, 11]",2,200,5
0,TSF_Dilation,ArrowHead,0.78857,0.92201,0.67822,6000,0.03479,0.5261500000000001,0.24780000000000002,1.0,1.0,"[3, 7, 9, 11]",2,200,10
1,TSF_Dilation,Beef,0.83333,0.88869,0.50301,6000,0.03691,0.48447999999999997,0.25881999999999994,1.0,1.0,"[3, 7, 9, 11]",2,200,10
2,TSF_Dilation,BeetleFly,0.9,0.82626,0.52007,6000,0.03661,0.49342,0.18539999999999973,1.0,1.0,"[3, 7, 9, 11]",2,200,10
3,TSF_Dilation,BirdChicken,0.8,0.80185,0.50707,6000,0.03452,0.48016999999999976,0.17793999999999993,1.0,1.0,"[3, 7, 9, 11]",2,200,10
4,TSF_Dilation,Car,0.76667,1.09198,0.55575,6000,0.03565,0.5358900000000001,0.41051999999999983,1.0,1.0,"[3, 7, 9, 11]",2,200,10
5,TSF_Dilation,CBF,0.97,0.86474,1.04476,6000,0.0375,0.5055199999999997,0.21334999999999996,1.0,1.0,"[3, 7, 9, 11]",2,200,10
6,TSF_Dilation,Coffee,1.0,0.85366,0.54237,6000,0.03781,0.5266300000000004,0.17956999999999979,1.0,1.0,"[3, 7, 9, 11]",2,200,10
7,TSF_Dilation,DiatomSizeReduction,0.92484,0.84053,0.76834,6000,0.03727,0.5153500000000001,0.17836,1.0,1.0,"[3, 7, 9, 11]",2,200,10
8,TSF_Dilation,DistalPhalanxOutlineAgeGroup,0.74101,2.8191,0.58895,6000,0.03573,0.7095099999999999,1.9653700000000007,1.0,1.0,"[3, 7, 9, 11]",2,200,10
9,TSF_Dilation,DistalPhalanxOutlineCorrect,0.78623,4.61965,0.66118,6000,0.03512,0.8150800000000005,3.65332,1.0,1.0,"[3, 7, 9, 11]",2,200,10
10,TSF_Dilation,DistalPhalanxTW,0.68345,3.3523,0.60866,6000,0.04042,0.7275200000000004,2.47389,1.0,1.0,"[3, 7, 9, 11]",2,200,10
11,TSF_Dilation,ECG200,0.9,1.13556,0.58104,6000,0.0563,0.5562599999999998,0.41239000000000015,1.0,1.0,"[3, 7, 9, 11]",2,200,10
12,TSF_Dilation,ECGFiveDays,0.97329,0.79061,1.02765,6000,0.03437,0.47077999999999964,0.17478999999999986,1.0,1.0,"[3, 7, 9, 11]",2,200,10
13,TSF_Dilation,ItalyPowerDemand,0.96501,0.91321,1.00262,6000,0.03528,0.51324,0.2565200000000001,1.0,1.0,"[3, 7, 9, 11]",2,200,10
14,TSF_Dilation,MiddlePhalanxOutlineAgeGroup,0.5974,2.94974,0.58942,6000,0.03366,0.6871999999999998,2.1203899999999987,1.0,1.0,"[3, 7, 9, 11]",2,200,10
15,TSF_Dilation,MiddlePhalanxOutlineCorrect,0.82818,4.77551,0.67715,6000,0.03294,0.8031399999999997,3.832889999999998,1.0,1.0,"[3, 7, 9, 11]",2,200,10
16,TSF_Dilation,MiddlePhalanxTW,0.53247,4.28719,0.61852,6000,0.03615,0.7282099999999996,3.407510000000001,1.0,1.0,"[3, 7, 9, 11]",2,200,10
17,TSF_Dilation,OliveOil,0.93333,0.86592,0.52628,6000,0.03729,0.5014700000000002,0.21932999999999986,1.0,1.0,"[3, 7, 9, 11]",2,200,10
18,TSF_Dilation,Plane,1.0,1.26076,0.5814,6000,0.03468,0.549,0.5683999999999998,1.0,1.0,"[3, 7, 9, 11]",2,200,10
19,TSF_Dilation,ProximalPhalanxOutlineAgeGroup,0.84878,2.88867,0.62003,6000,0.0348,0.7074200000000003,2.0367200000000008,1.0,1.0,"[3, 7, 9, 11]",2,200,10
20,TSF_Dilation,ProximalPhalanxOutlineCorrect,0.89003,4.52098,0.67571,6000,0.03416,0.8270600000000009,3.548429999999999,1.0,1.0,"[3, 7, 9, 11]",2,200,10
21,TSF_Dilation,ProximalPhalanxTW,0.80976,3.42413,0.65483,6000,0.03501,0.7208299999999996,2.55823,1.0,1.0,"[3, 7, 9, 11]",2,200,10
22,TSF_Dilation,SyntheticControl,0.98667,2.60411,0.67779,6000,0.03708,0.6567999999999998,1.8035800000000006,1.0,1.0,"[3, 7, 9, 11]",2,200,10
23,TSF_Dilation,TwoLeadECG,0.93942,0.79078,1.1056,6000,0.03453,0.4728600000000001,0.17740999999999993,1.0,1.0,"[3, 7, 9, 11]",2,200,10
24,TSF_Dilation,Wine,0.77778,0.98463,0.56259,6000,0.03634,0.5426600000000003,0.29685999999999985,1.0,1.0,"[3, 7, 9, 11]",2,200,10
0,TSF_Dilation,ArrowHead,0.79429,1.27435,1.0799,10200,0.05283,0.8184600000000004,0.29461999999999994,1.0,1.0,"[3, 7, 9, 11]",2,200,17
1,TSF_Dilation,Beef,0.8,1.34243,0.86492,10200,0.0567,0.8403500000000005,0.3337000000000001,1.0,1.0,"[3, 7, 9, 11]",2,200,17
2,TSF_Dilation,BeetleFly,0.9,1.22139,0.85438,10200,0.06393,0.8403399999999998,0.2074700000000001,1.0,1.0,"[3, 7, 9, 11]",2,200,17
3,TSF_Dilation,BirdChicken,0.85,1.20741,0.86269,10200,0.05705,0.8418800000000002,0.19906999999999997,1.0,1.0,"[3, 7, 9, 11]",2,200,17
4,TSF_Dilation,Car,0.8,1.64667,0.94348,10200,0.05846,0.9121400000000001,0.56254,1.0,1.0,"[3, 7, 9, 11]",2,200,17
5,TSF_Dilation,CBF,0.96556,1.25279,1.70721,10200,0.05894,0.8346800000000002,0.2511900000000001,1.0,1.0,"[3, 7, 9, 11]",2,200,17
6,TSF_Dilation,Coffee,1.0,1.18031,0.85157,10200,0.05987,0.8160699999999999,0.1966600000000004,1.0,1.0,"[3, 7, 9, 11]",2,200,17
7,TSF_Dilation,DiatomSizeReduction,0.9085,1.17144,1.2303,10200,0.05678,0.8115099999999997,0.19562999999999986,1.0,1.0,"[3, 7, 9, 11]",2,200,17
8,TSF_Dilation,DistalPhalanxOutlineAgeGroup,0.76978,4.54761,0.96852,10200,0.0528,1.2043800000000002,3.16818,1.0,1.0,"[3, 7, 9, 11]",2,200,17
9,TSF_Dilation,DistalPhalanxOutlineCorrect,0.77174,7.33571,1.09191,10200,0.05493,1.3497399999999984,5.82471,1.0,1.0,"[3, 7, 9, 11]",2,200,17
10,TSF_Dilation,DistalPhalanxTW,0.69065,5.33224,0.95253,10200,0.06319,1.1906400000000004,3.9710600000000014,1.0,1.0,"[3, 7, 9, 11]",2,200,17
11,TSF_Dilation,ECG200,0.87,1.62231,0.91576,10200,0.05531,0.8878799999999996,0.5722299999999997,1.0,1.0,"[3, 7, 9, 11]",2,200,17
