,Classifier,Dataset,Accuracy,Fit-Time,Predict-Time,total_feature_count,n_intervals_prop,interval_length_prop,interval_lengths,num_of_random_dilations_per_window,n_estimators
0,TSF_Dilation,ALL_AVERAGE,0.5270315999999999,2.356306,0.9406728,8335.2,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",23.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5672988,11.719508799999998,4.686596,41676.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",23.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5946216,23.5812644,9.3981316,83352.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",23.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5231203999999999,2.6058304000000003,1.0314184,9060.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",25.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5529352,12.8522824,5.0773532,45300.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",25.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5927564,25.592741200000006,10.1966112,90600.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",25.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5281072,2.7412584000000004,1.114182,9784.8,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",27.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5855124,13.7527884,5.4866064,48924.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",27.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5859652,27.644308799999997,10.983079199999999,97848.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",27.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5316664,3.0237868,1.188556,10509.6,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",29.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5883812,14.832894000000001,5.965773199999998,52548.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",29.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5704192,29.6537712,11.8348036,105096.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",29.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5313116,3.184204,1.275672,11234.4,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",31.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5706912,15.870037599999998,6.3002736,56172.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",31.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5722548000000001,31.528705600000002,12.483387199999997,112344.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",31.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5161968,3.370026,1.3521232,11959.2,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",33.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5651404,16.771147600000003,6.7105292,59796.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",33.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5889444,33.5649656,13.455949599999999,119592.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",33.0,200
0,TSF_Dilation,ALL_AVERAGE,0.535144,3.5938024,1.4417516000000001,12684.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",35.0,20
0,TSF_Dilation,ALL_AVERAGE,0.55509,17.665126400000002,7.079708800000001,63420.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",35.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5757576,35.3460156,14.139813199999999,126840.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",35.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5419164,3.7468380000000003,1.5009100000000002,13408.8,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",37.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5974328,18.7944,7.503737600000001,67044.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",37.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5867476,37.3517112,14.851537200000003,134088.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",37.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5219355999999999,3.9464604,1.5807139999999997,14133.6,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",39.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5635128,19.707002799999998,7.8747864,70668.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",39.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5770552000000001,39.427606000000004,15.7859832,141336.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",39.0,200
0,TSF_Dilation,ALL_AVERAGE,0.49553479999999994,4.185365999999999,1.6721868,14858.4,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",41.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5894032,20.8815168,8.320360800000001,74292.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",41.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5971635999999999,41.5243816,16.5049624,148584.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",41.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5465892,4.3984952,1.7599716,15583.2,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",43.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5716552,21.767014399999997,8.6905748,77916.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",43.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5769324,43.734248,17.4485844,155832.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",43.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5333784,4.6362228,1.8457164,16308.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",45.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5937100000000001,22.742360400000003,9.1018712,81540.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",45.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5885376000000001,45.4039632,18.1457476,163080.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",45.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5502184,4.8062784,1.9328864000000001,17032.8,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",47.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5802116,23.844062400000002,9.4785092,85164.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",47.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5758264,47.240498800000005,18.9019728,170328.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",47.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5473008,5.0052748,1.9857880000000003,17757.6,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",49.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5927196,24.7853852,9.8902588,88788.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",49.0,100
0,TSF_Dilation,ALL_AVERAGE,0.594288,49.296705200000005,19.8279348,177576.0,0.5,1.0,"[3, 9, 19, 29, 39, 49, 59, 69]",49.0,200
0,TSF_Dilation,ALL_AVERAGE,0.6391652000000001,0.164524,0.0564644,362.4,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",1.0,20
0,TSF_Dilation,ALL_AVERAGE,0.6659215999999999,0.7442016000000001,0.244844,1812.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",1.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6901396,1.4575691999999998,0.47767960000000004,3624.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",1.0,200
0,TSF_Dilation,ALL_AVERAGE,0.6253899999999999,0.3627916,0.1387168,1087.2,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",3.0,20
0,TSF_Dilation,ALL_AVERAGE,0.6143044,1.8260155999999998,0.6641508,5436.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",3.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6298703999999999,3.6174736000000003,1.3213131999999999,10872.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",3.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5856744,0.5811088,0.22172319999999998,1812.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",5.0,20
0,TSF_Dilation,ALL_AVERAGE,0.6087008,2.8565268,1.0813544,9060.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",5.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6175276000000001,5.6788772,2.1521812,18120.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",5.0,200
0,TSF_Dilation,ALL_AVERAGE,0.6024604,0.7714536,0.3057768,2536.8,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",7.0,20
0,TSF_Dilation,ALL_AVERAGE,0.6034412,3.8759875999999998,1.4989071999999999,12684.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",7.0,100
0,TSF_Dilation,ALL_AVERAGE,0.595672,7.7564192,2.9922788,25368.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",7.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5237256,0.9841704,0.3837348,3261.6,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",9.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5824876,4.876515999999999,1.9104759999999998,16308.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",9.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5954704000000001,9.6917992,3.7746431999999994,32616.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",9.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5573396,1.1828456,0.46402879999999996,3986.4,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",11.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5729099999999999,5.8615876,2.32043,19932.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",11.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5886616,11.7565084,4.6174584,39864.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",11.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5634315999999999,1.3996584,0.5468384,4711.2,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",13.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5848743999999999,6.950538399999999,2.7468631999999995,23556.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",13.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5898207999999999,13.754710000000003,5.416313199999999,47112.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",13.0,200
0,TSF_Dilation,ALL_AVERAGE,0.4949212,1.5953500000000003,0.6328708,5436.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",15.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5555108,7.9800743999999995,3.1450084000000005,27180.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",15.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5647603999999999,15.693055200000002,6.2440356,54360.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",15.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5565228,1.7974768000000003,0.7155291999999999,6160.8,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",17.0,20
0,TSF_Dilation,ALL_AVERAGE,0.571478,8.9989128,3.530822,30804.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",17.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5545892,17.96336,7.1068376,61608.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",17.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5807403999999999,2.0075048,0.8121236000000001,6885.6,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",19.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5643328000000001,10.017482,3.9371328,34428.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",19.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5549236000000001,19.8390784,7.8591508,68856.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",19.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5112359999999999,2.2743056,0.8763787999999999,7610.4,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",21.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5771968,10.906724399999998,4.3559288,38052.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",21.0,100
0,TSF_Dilation,ALL_AVERAGE,0.567492,21.886447600000007,8.7019664,76104.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",21.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5261388,2.4035995999999997,0.962858,8335.2,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",23.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5561836,11.9766568,4.8063492,41676.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",23.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5809528,23.8720124,9.569033999999998,83352.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",23.0,200
0,TSF_Dilation,ALL_AVERAGE,0.52961,2.6154096,1.047296,9060.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",25.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5407232000000001,13.015186000000002,5.1834724,45300.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",25.0,100
0,TSF_Dilation,ALL_AVERAGE,0.561686,25.890949600000003,10.3041984,90600.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",25.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5151028,2.8080491999999997,1.1241696,9784.8,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",27.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5204340000000001,13.9944504,5.629819599999999,48924.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",27.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5616087999999999,27.8523412,11.1968748,97848.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",27.0,200
0,TSF_Dilation,ALL_AVERAGE,0.515174,3.0267791999999996,1.2204456000000001,10509.6,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",29.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5591940000000001,14.956795199999998,6.0065256,52548.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",29.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5533252000000001,29.880404000000002,11.985019600000001,105096.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",29.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5200244,3.2208948,1.309798,11234.4,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",31.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5555,15.977864,6.4257296,56172.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",31.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5623792000000001,31.805681200000002,12.8147144,112344.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",31.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5472396,3.455032,1.3704928,11959.2,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",33.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5417868,17.0055804,6.8420976,59796.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",33.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5787052,33.8906756,13.574902,119592.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",33.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5374008,3.6587879999999995,1.4617832,12684.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",35.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5445088,18.140538,7.306908400000001,63420.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",35.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5441628000000001,36.3693176,14.506075599999999,126840.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",35.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5042360000000001,3.830904,1.5477152,13408.8,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",37.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5333024000000001,19.0820176,7.6656816,67044.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",37.0,100
0,TSF_Dilation,ALL_AVERAGE,0.53765,37.9283944,15.281352400000001,134088.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",37.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5409811999999999,4.046868,1.627754,14133.6,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",39.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5608468,20.0735788,8.061476800000001,70668.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",39.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5450932,40.354987200000004,16.154378,141336.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",39.0,200
0,TSF_Dilation,ALL_AVERAGE,0.48765159999999996,4.267963600000001,1.7073272000000004,14858.4,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",41.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5461788,21.075733200000005,8.4926212,74292.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",41.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5367336,42.053736,16.892562,148584.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",41.0,200
0,TSF_Dilation,ALL_AVERAGE,0.4894652,4.470971199999999,1.7960095999999999,15583.2,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",43.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5569208,22.1357852,8.9224468,77916.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",43.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5441604,44.3382668,17.7938156,155832.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",43.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5156008,4.6883792,1.9061743999999998,16308.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",45.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5581296,23.040458000000005,9.3444668,81540.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",45.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5384523999999999,46.21509879999999,18.5738672,163080.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",45.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5594048,4.897527999999999,1.9486432000000002,17032.8,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",47.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5557403999999999,24.250344,9.688376,85164.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",47.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5368476,47.9516404,19.314992000000004,170328.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",47.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5397256,5.1537004,2.0351328,17757.6,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",49.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5611408,25.158522400000003,10.0893072,88788.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",49.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5380676,49.945076,19.9690132,177576.0,0.5,1.0,"[3, 20, 40, 60, 80, 100, 120]",49.0,200
0,TSF_Dilation,ALL_AVERAGE,0.6647495999999999,0.1609192,0.052213199999999994,362.4,0.5,1.0,"[3, 30, 60, 90, 120, 150]",1.0,20
0,TSF_Dilation,ALL_AVERAGE,0.6386084000000001,0.7650728,0.2439564,1812.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",1.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6541019999999999,1.4877132,0.4771228,3624.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",1.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5753496,0.37423559999999995,0.133662,1087.2,0.5,1.0,"[3, 30, 60, 90, 120, 150]",3.0,20
0,TSF_Dilation,ALL_AVERAGE,0.6528952000000001,1.8614724,0.6640228,5436.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",3.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6374156,3.6805343999999995,1.3030032000000003,10872.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",3.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5651088,0.5944672000000001,0.22436,1812.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",5.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5988476,2.8795212000000006,1.0686188,9060.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",5.0,100
0,TSF_Dilation,ALL_AVERAGE,0.608456,5.803803200000001,2.1395616,18120.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",5.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5650016,0.8015831999999999,0.3021176,2536.8,0.5,1.0,"[3, 30, 60, 90, 120, 150]",7.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5807224,3.9219307999999997,1.4843532,12684.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",7.0,100
0,TSF_Dilation,ALL_AVERAGE,0.6043316,8.015196000000001,2.9486779999999997,25368.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",7.0,200
0,TSF_Dilation,ALL_AVERAGE,0.537724,1.0066680000000001,0.3852472,3261.6,0.5,1.0,"[3, 30, 60, 90, 120, 150]",9.0,20
0,TSF_Dilation,ALL_AVERAGE,0.577802,4.9581944,1.9022443999999998,16308.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",9.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5844036,9.9608928,3.8033500000000005,32616.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",9.0,200
0,TSF_Dilation,ALL_AVERAGE,0.49465000000000003,1.210786,0.46752520000000003,3986.4,0.5,1.0,"[3, 30, 60, 90, 120, 150]",11.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5784424,6.031450000000001,2.3135532,19932.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",11.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5828367999999999,11.9699152,4.6101636,39864.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",11.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5414116000000001,1.4357624000000002,0.5555812,4711.2,0.5,1.0,"[3, 30, 60, 90, 120, 150]",13.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5362932,7.0873036,2.7199072,23556.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",13.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5704332,14.109294,5.4821132,47112.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",13.0,200
0,TSF_Dilation,ALL_AVERAGE,0.518548,1.6663640000000002,0.636702,5436.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",15.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5539368,8.090354,3.1414044000000003,27180.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",15.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5633471999999999,16.1350672,6.294675600000001,54360.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",15.0,200
0,TSF_Dilation,ALL_AVERAGE,0.49518320000000005,1.9296607999999997,0.7202896000000001,6160.8,0.5,1.0,"[3, 30, 60, 90, 120, 150]",17.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5511816,9.1021148,3.547988,30804.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",17.0,100
0,TSF_Dilation,ALL_AVERAGE,0.552354,18.19034,7.092804,61608.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",17.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5278648,2.0156308,0.7969932,6885.6,0.5,1.0,"[3, 30, 60, 90, 120, 150]",19.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5342555999999999,10.1609824,3.9840567999999994,34428.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",19.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5320228,20.5053096,7.9252276,68856.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",19.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5109804,2.2503408,0.887346,7610.4,0.5,1.0,"[3, 30, 60, 90, 120, 150]",21.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5515772,11.0583892,4.359008,38052.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",21.0,100
0,TSF_Dilation,ALL_AVERAGE,0.539442,22.2236076,8.659788,76104.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",21.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5045736000000001,2.4518192,0.9563244000000001,8335.2,0.5,1.0,"[3, 30, 60, 90, 120, 150]",23.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5485372000000001,12.182287999999998,4.7887776,41676.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",23.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5407976,24.278934,9.511042400000001,83352.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",23.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5458044,2.665044,1.0585124,9060.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",25.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5402436,13.1682616,5.169333999999999,45300.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",25.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5551344,26.5806324,10.389329599999998,90600.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",25.0,200
0,TSF_Dilation,ALL_AVERAGE,0.5416516,2.8929704000000003,1.1395832,9784.8,0.5,1.0,"[3, 30, 60, 90, 120, 150]",27.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5117964,14.240326,5.597856800000001,48924.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",27.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5322711999999999,28.6085252,11.187164400000002,97848.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",27.0,200
0,TSF_Dilation,ALL_AVERAGE,0.4995492,3.124918,1.2019556,10509.6,0.5,1.0,"[3, 30, 60, 90, 120, 150]",29.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5018864,15.2821868,5.986537600000002,52548.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",29.0,100
0,TSF_Dilation,ALL_AVERAGE,0.526814,30.5891948,12.0134896,105096.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",29.0,200
0,TSF_Dilation,ALL_AVERAGE,0.49790239999999997,3.2792196000000002,1.2931452,11234.4,0.5,1.0,"[3, 30, 60, 90, 120, 150]",31.0,20
0,TSF_Dilation,ALL_AVERAGE,0.5543216,16.437676800000002,6.3613792,56172.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",31.0,100
0,TSF_Dilation,ALL_AVERAGE,0.5456236,32.466234,12.747575199999998,112344.0,0.5,1.0,"[3, 30, 60, 90, 120, 150]",31.0,200
