,Classifier,Dataset,Accuracy,Fit-Time,Predict-Time,total_feature_count,get_intervals_time,transform_time,fit_randomforest_time,n_intervals_prop,interval_length_prop,interval_lengths,max_dilation_size,n_estimators,n_intervals
2,TSF_Dilation,BeetleFly,0.95,2.44626,1.55796,18000,0.10927,1.4805600000000005,0.5400299999999999,1.0,1.0,"[3, 7, 9, 11]",2,600,10
3,TSF_Dilation,BirdChicken,0.85,2.41529,1.50341,18000,0.10909,1.4536999999999978,0.5354600000000012,1.0,1.0,"[3, 7, 9, 11]",2,600,10
4,TSF_Dilation,Car,0.78333,3.34121,1.6631,18000,0.11549,1.6020000000000003,1.2925699999999996,1.0,1.0,"[3, 7, 9, 11]",2,600,10
5,TSF_Dilation,CBF,0.96889,2.52088,3.06266,18000,0.10171,1.4703999999999984,0.6331700000000001,1.0,1.0,"[3, 7, 9, 11]",2,600,10
6,TSF_Dilation,Coffee,1.0,2.43871,1.5484,18000,0.11623,1.4676799999999983,0.5312700000000021,1.0,1.0,"[3, 7, 9, 11]",2,600,10
7,TSF_Dilation,DiatomSizeReduction,0.95098,2.49635,2.32994,18000,0.10843,1.5369299999999975,0.5363799999999992,1.0,1.0,"[3, 7, 9, 11]",2,600,10
8,TSF_Dilation,DistalPhalanxOutlineAgeGroup,0.7482,8.43461,1.771,18000,0.09968,2.1049499999999997,5.911950000000004,1.0,1.0,"[3, 7, 9, 11]",2,600,10
9,TSF_Dilation,DistalPhalanxOutlineCorrect,0.78261,13.82383,2.07835,18000,0.10193,2.5021900000000015,10.892100000000006,1.0,1.0,"[3, 7, 9, 11]",2,600,10
10,TSF_Dilation,DistalPhalanxTW,0.70504,9.99351,1.76182,18000,0.10221,2.1459700000000006,7.42819,1.0,1.0,"[3, 7, 9, 11]",2,600,10
11,TSF_Dilation,ECG200,0.88,3.31749,1.72507,18000,0.10633,1.6672799999999997,1.2254599999999998,1.0,1.0,"[3, 7, 9, 11]",2,600,10
12,TSF_Dilation,ECGFiveDays,0.97213,2.46114,3.06326,18000,0.10587,1.48197,0.5509400000000009,1.0,1.0,"[3, 7, 9, 11]",2,600,10
13,TSF_Dilation,ItalyPowerDemand,0.96696,2.86578,3.14116,18000,0.11371,1.6489499999999986,0.7794499999999988,1.0,1.0,"[3, 7, 9, 11]",2,600,10
14,TSF_Dilation,MiddlePhalanxOutlineAgeGroup,0.6039,9.08566,1.80694,18000,0.10179,2.135690000000001,6.526790000000001,1.0,1.0,"[3, 7, 9, 11]",2,600,10
15,TSF_Dilation,MiddlePhalanxOutlineCorrect,0.82818,14.53182,2.04307,18000,0.10808,2.459380000000004,11.636400000000007,1.0,1.0,"[3, 7, 9, 11]",2,600,10
16,TSF_Dilation,MiddlePhalanxTW,0.53896,12.92557,1.83589,18000,0.10279,2.205869999999997,10.29332,1.0,1.0,"[3, 7, 9, 11]",2,600,10
17,TSF_Dilation,OliveOil,0.93333,2.56979,1.55492,18000,0.10906,1.4737699999999985,0.6716600000000015,1.0,1.0,"[3, 7, 9, 11]",2,600,10
18,TSF_Dilation,Plane,1.0,3.85995,1.80452,18000,0.10681,1.7293800000000012,1.7026500000000002,1.0,1.0,"[3, 7, 9, 11]",2,600,10
19,TSF_Dilation,ProximalPhalanxOutlineAgeGroup,0.8439,8.81949,1.93326,18000,0.10238,2.1518899999999985,6.243830000000009,1.0,1.0,"[3, 7, 9, 11]",2,600,10
20,TSF_Dilation,ProximalPhalanxOutlineCorrect,0.87973,13.28541,1.96804,18000,0.0993,2.3798599999999994,10.493429999999995,1.0,1.0,"[3, 7, 9, 11]",2,600,10
21,TSF_Dilation,ProximalPhalanxTW,0.81463,10.34017,1.86072,18000,0.10293,2.1708099999999964,7.742520000000006,1.0,1.0,"[3, 7, 9, 11]",2,600,10
22,TSF_Dilation,SyntheticControl,0.98333,7.79268,2.0572,18000,0.10334,1.98302,5.385049999999998,1.0,1.0,"[3, 7, 9, 11]",2,600,10
23,TSF_Dilation,TwoLeadECG,0.94644,2.5094,3.41609,18000,0.10534,1.502530000000001,0.5743399999999992,1.0,1.0,"[3, 7, 9, 11]",2,600,10
24,TSF_Dilation,Wine,0.7963,2.87874,1.62999,18000,0.10571,1.583860000000001,0.8708700000000009,1.0,1.0,"[3, 7, 9, 11]",2,600,10
0,TSF_Dilation,ArrowHead,0.77143,3.02692,2.2331,21000,0.11896,1.7103799999999993,0.8283200000000013,1.0,1.0,"[3, 7, 9, 11]",2,700,10
1,TSF_Dilation,Beef,0.8,3.13701,1.8127,21000,0.13163,1.7313299999999934,0.9039499999999993,1.0,1.0,"[3, 7, 9, 11]",2,700,10
2,TSF_Dilation,BeetleFly,0.95,2.88511,1.80575,21000,0.14711,1.7210099999999982,0.6468299999999989,1.0,1.0,"[3, 7, 9, 11]",2,700,10
3,TSF_Dilation,BirdChicken,0.85,2.8116,1.75392,21000,0.12526,1.6837699999999993,0.6258100000000006,1.0,1.0,"[3, 7, 9, 11]",2,700,10
4,TSF_Dilation,Car,0.78333,3.78009,1.92813,21000,0.14398,1.8347100000000014,1.4234499999999999,1.0,1.0,"[3, 7, 9, 11]",2,700,10
5,TSF_Dilation,CBF,0.97111,2.97527,3.54822,21000,0.12076,1.7332799999999964,0.7444499999999994,1.0,1.0,"[3, 7, 9, 11]",2,700,10
