,Classifier,Dataset,Accuracy,Fit-Time,Predict-Time,total_feature_count,num_of_random_dilations,win_lengths,norm_options,word_lengths,alphabet_size,feature_selection,max_feature_count
2,CBOSS_Dilation,BeetleFly,0.85,6.3172,1.45386,3536.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
3,CBOSS_Dilation,BirdChicken,0.85,8.44313,1.66721,3172.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
4,CBOSS_Dilation,Car,0.81667,13.29127,3.48638,3952.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
5,CBOSS_Dilation,CBF,0.98111,4.97256,50.65177,2080.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
6,CBOSS_Dilation,Coffee,1.0,4.82049,1.68898,1560.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
7,CBOSS_Dilation,DiatomSizeReduction,0.81699,4.82104,18.17218,1092.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.66187,18.99332,8.61581,5824.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.72464,27.56413,17.17684,4004.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
10,CBOSS_Dilation,DistalPhalanxTW,0.63309,18.97305,8.51927,2756.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
11,CBOSS_Dilation,ECG200,0.81,7.38556,5.72634,2548.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
12,CBOSS_Dilation,ECGFiveDays,0.93844,4.70737,48.60094,1560.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
13,CBOSS_Dilation,ItalyPowerDemand,0.75899,2.80699,42.33307,520.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.44156,18.25381,8.97098,3588.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.71821,25.62744,16.48741,2392.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
16,CBOSS_Dilation,MiddlePhalanxTW,0.49351,17.05262,9.16256,4940.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
17,CBOSS_Dilation,OliveOil,0.83333,7.13075,1.95493,104.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
18,CBOSS_Dilation,Plane,1.0,7.18581,6.12325,5616.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.86341,18.86225,12.02939,1456.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.83162,26.86723,16.08674,1560.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
21,CBOSS_Dilation,ProximalPhalanxTW,0.73171,19.08784,12.79429,2392.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
22,CBOSS_Dilation,SyntheticControl,0.82333,13.7265,16.56403,9516.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
23,CBOSS_Dilation,TwoLeadECG,0.61282,4.19541,60.7952,936.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
24,CBOSS_Dilation,Wine,0.62963,6.24145,2.90241,52.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
25,CBOSS_Dilation,ALL_AVERAGE,0.7670467999999999,12.014546399999999,15.365668399999999,3007.68,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi2,512
0,CBOSS_Dilation,ArrowHead,0.77714,4.41634,10.36248,5668.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
1,CBOSS_Dilation,Beef,0.5,3.67351,2.2683,5252.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
2,CBOSS_Dilation,BeetleFly,0.7,4.58167,1.69953,9568.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
3,CBOSS_Dilation,BirdChicken,0.85,3.1755,1.69556,10660.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
4,CBOSS_Dilation,Car,0.73333,10.219,4.46906,7228.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
5,CBOSS_Dilation,CBF,0.98778,3.37589,48.2132,5512.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
6,CBOSS_Dilation,Coffee,0.96429,4.19437,2.13097,9204.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
7,CBOSS_Dilation,DiatomSizeReduction,0.89216,2.49868,19.03539,3172.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.66906,18.83834,9.29935,8996.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.72464,28.34548,18.33503,11856.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
10,CBOSS_Dilation,DistalPhalanxTW,0.52518,18.67235,9.30691,9516.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
11,CBOSS_Dilation,ECG200,0.88,5.83019,6.176,5980.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
12,CBOSS_Dilation,ECGFiveDays,0.97793,2.21223,49.95594,10140.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
13,CBOSS_Dilation,ItalyPowerDemand,0.8999,2.16072,52.78706,2600.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.57143,16.17104,6.16502,9152.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.74227,30.26778,20.01931,4316.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.5,17.88736,5.91362,9620.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
17,CBOSS_Dilation,OliveOil,0.9,5.9839,2.36476,2808.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
18,CBOSS_Dilation,Plane,1.0,5.32102,5.52024,6500.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.77561,18.37913,13.43953,5408.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.78007,29.38454,19.12754,3692.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.63902,18.07088,13.06221,3120.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
22,CBOSS_Dilation,SyntheticControl,0.84333,11.869,17.93198,6708.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
23,CBOSS_Dilation,TwoLeadECG,0.82353,2.86922,62.65046,2964.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
24,CBOSS_Dilation,Wine,0.68519,5.32425,3.1567,4784.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
25,CBOSS_Dilation,ALL_AVERAGE,0.7736743999999999,10.948895599999998,16.203446,6576.96,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
0,CBOSS_Dilation,ArrowHead,0.86857,4.21858,7.49457,10608.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
1,CBOSS_Dilation,Beef,0.7,5.41543,2.0966,11076.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
2,CBOSS_Dilation,BeetleFly,0.7,3.81732,1.58564,6656.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
3,CBOSS_Dilation,BirdChicken,0.9,3.63643,1.47025,6292.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
4,CBOSS_Dilation,Car,0.81667,11.69226,4.89369,12168.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
5,CBOSS_Dilation,CBF,0.99,4.47423,52.18637,6708.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
6,CBOSS_Dilation,Coffee,0.92857,5.23272,2.4098,5876.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
7,CBOSS_Dilation,DiatomSizeReduction,0.89216,4.43294,17.40466,1612.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.69784,19.833,9.67177,4628.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.69203,30.68897,12.02304,11284.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
10,CBOSS_Dilation,DistalPhalanxTW,0.59712,20.08969,9.10577,3900.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
11,CBOSS_Dilation,ECG200,0.81,6.87335,6.12757,10972.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
12,CBOSS_Dilation,ECGFiveDays,0.92218,3.35328,47.80323,4784.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
13,CBOSS_Dilation,ItalyPowerDemand,0.89504,3.14536,54.56309,5616.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.5,19.82668,10.52139,5356.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.71821,29.21808,12.55681,4368.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
16,CBOSS_Dilation,MiddlePhalanxTW,0.54545,17.28859,6.01253,3016.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
17,CBOSS_Dilation,OliveOil,0.86667,6.9314,2.72189,3380.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
18,CBOSS_Dilation,Plane,1.0,7.87771,6.63968,5928.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.81951,17.70868,13.4408,4264.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.7354,32.33293,20.38032,4680.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
21,CBOSS_Dilation,ProximalPhalanxTW,0.63415,19.67525,11.43922,4732.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
22,CBOSS_Dilation,SyntheticControl,0.80333,12.65512,13.91575,13312.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
23,CBOSS_Dilation,TwoLeadECG,0.87621,3.94007,59.64421,2704.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
24,CBOSS_Dilation,Wine,0.66667,6.69798,3.7576,2756.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
25,CBOSS_Dilation,ALL_AVERAGE,0.7830311999999999,12.042241999999998,15.594650000000001,6267.04,52,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
0,CBOSS_Dilation,ArrowHead,0.84571,5.23125,10.71065,62556.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
1,CBOSS_Dilation,Beef,0.63333,6.48223,2.4004,66872.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
2,CBOSS_Dilation,BeetleFly,0.95,4.60137,1.83922,132496.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
3,CBOSS_Dilation,BirdChicken,0.95,5.1862,1.54526,70928.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
4,CBOSS_Dilation,Car,0.86667,11.91085,4.52634,131820.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
5,CBOSS_Dilation,CBF,0.99,4.01027,51.3784,85280.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
6,CBOSS_Dilation,Coffee,1.0,3.19345,1.86646,34580.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
7,CBOSS_Dilation,DiatomSizeReduction,0.91503,2.90025,19.0357,10348.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.71223,21.27857,8.94051,84604.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.74275,28.08138,11.38121,155376.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
10,CBOSS_Dilation,DistalPhalanxTW,0.61871,21.79574,9.13791,81952.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
11,CBOSS_Dilation,ECG200,0.82,6.9161,5.76345,92716.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
12,CBOSS_Dilation,ECGFiveDays,0.98606,3.46362,52.09118,51584.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
13,CBOSS_Dilation,ItalyPowerDemand,0.88047,2.13979,45.35476,17108.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.48701,21.59931,10.43094,30212.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.76976,35.03142,20.60577,25012.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.51299,20.88075,10.17573,76128.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
17,CBOSS_Dilation,OliveOil,0.86667,6.69813,2.34393,42588.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
18,CBOSS_Dilation,Plane,1.0,5.84209,6.53765,95524.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.80488,19.96139,14.40803,34476.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.83849,32.53971,12.01793,62920.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.75122,19.32783,8.14817,49296.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
22,CBOSS_Dilation,SyntheticControl,0.75,16.84604,16.3118,279916.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
23,CBOSS_Dilation,TwoLeadECG,0.9561,1.69306,64.29214,21892.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
24,CBOSS_Dilation,Wine,0.75926,6.68941,3.64535,17108.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
25,CBOSS_Dilation,ALL_AVERAGE,0.8162936000000001,12.5720084,15.795555599999998,72531.68,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
0,CBOSS_Dilation,ArrowHead,0.81714,5.1631,10.96167,62556.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
1,CBOSS_Dilation,Beef,0.63333,6.47212,2.30173,100516.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
2,CBOSS_Dilation,BeetleFly,0.95,4.86396,1.51228,118976.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
3,CBOSS_Dilation,BirdChicken,0.9,5.37824,1.51554,73320.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
4,CBOSS_Dilation,Car,0.83333,11.96667,4.59536,113256.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
5,CBOSS_Dilation,CBF,0.98778,4.04093,50.09467,75296.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
6,CBOSS_Dilation,Coffee,0.92857,4.18011,1.86259,34632.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
7,CBOSS_Dilation,DiatomSizeReduction,0.9281,2.22677,19.4959,10088.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.69784,21.28902,9.25737,33644.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.68116,36.7903,20.1072,162500.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
10,CBOSS_Dilation,DistalPhalanxTW,0.59712,21.56189,9.25591,149292.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
11,CBOSS_Dilation,ECG200,0.87,7.1549,5.87984,120900.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
12,CBOSS_Dilation,ECGFiveDays,0.99768,3.38765,50.12948,37440.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
13,CBOSS_Dilation,ItalyPowerDemand,0.84548,2.20568,55.86047,11232.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.51299,20.42124,10.03256,69680.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.70103,32.48793,20.3366,61100.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
16,CBOSS_Dilation,MiddlePhalanxTW,0.44805,20.44305,10.0254,47632.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
17,CBOSS_Dilation,OliveOil,0.86667,6.60121,2.38047,40820.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
18,CBOSS_Dilation,Plane,1.0,5.78635,6.42953,59748.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.80488,19.98286,11.46605,48828.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.75945,29.15641,19.95562,100828.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
21,CBOSS_Dilation,ProximalPhalanxTW,0.78049,20.7207,13.56677,19760.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
22,CBOSS_Dilation,SyntheticControl,0.82,17.58523,17.88798,276172.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
23,CBOSS_Dilation,TwoLeadECG,0.86216,2.69233,62.6044,26104.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
24,CBOSS_Dilation,Wine,0.68519,6.50455,3.75288,19552.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
25,CBOSS_Dilation,ALL_AVERAGE,0.7963376,12.762528,16.8507308,74954.88,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
0,CBOSS_Dilation,ArrowHead,0.73143,8.03933,10.50591,11336.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
1,CBOSS_Dilation,Beef,0.76667,8.62457,2.00826,1976.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
2,CBOSS_Dilation,BeetleFly,0.9,19.86254,1.51359,36608.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
3,CBOSS_Dilation,BirdChicken,0.95,14.77193,1.49618,12896.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
4,CBOSS_Dilation,Car,0.85,18.94355,4.53224,17004.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
5,CBOSS_Dilation,CBF,0.88556,6.68686,45.74994,2652.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
6,CBOSS_Dilation,Coffee,0.96429,8.36599,1.78454,7488.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
7,CBOSS_Dilation,DiatomSizeReduction,0.85948,7.2218,20.03688,4940.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.67626,24.07754,8.20543,38012.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.72101,49.47716,17.5156,24336.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
10,CBOSS_Dilation,DistalPhalanxTW,0.58993,27.54386,8.89838,48256.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
11,CBOSS_Dilation,ECG200,0.87,16.05654,5.80038,12324.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
12,CBOSS_Dilation,ECGFiveDays,0.93961,10.23212,47.80579,3796.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
13,CBOSS_Dilation,ItalyPowerDemand,0.8173,4.85397,49.02224,416.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.47403,26.60654,9.81846,17524.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.76632,39.30922,18.2576,6656.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.46104,25.2935,9.51253,20072.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
17,CBOSS_Dilation,OliveOil,0.86667,9.67247,2.20391,988.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
18,CBOSS_Dilation,Plane,1.0,15.8667,6.40391,51896.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.82439,23.13666,13.5834,18668.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.79038,36.85652,10.38406,6448.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.7122,21.31958,12.04926,25220.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
22,CBOSS_Dilation,SyntheticControl,0.48,24.29836,13.2167,13052.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
23,CBOSS_Dilation,TwoLeadECG,0.93152,7.3202,53.55839,1144.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
24,CBOSS_Dilation,Wine,0.7963,9.14513,3.36844,520.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
25,CBOSS_Dilation,ALL_AVERAGE,0.7849756000000001,18.5433056,15.0892808,15369.12,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,256
0,CBOSS_Dilation,ArrowHead,0.82286,8.96899,10.39817,7644.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
1,CBOSS_Dilation,Beef,0.7,11.41928,2.15214,2808.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
2,CBOSS_Dilation,BeetleFly,0.95,19.00278,1.49449,21840.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
3,CBOSS_Dilation,BirdChicken,0.95,16.02562,1.47169,30108.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
4,CBOSS_Dilation,Car,0.83333,16.40148,4.23242,4732.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
5,CBOSS_Dilation,CBF,0.66667,5.71224,38.3886,1924.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
6,CBOSS_Dilation,Coffee,0.92857,7.27138,1.89655,6084.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
7,CBOSS_Dilation,DiatomSizeReduction,0.76471,6.76483,19.25254,1976.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.66187,25.55914,5.64063,30472.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.73188,50.6584,17.28386,12584.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
10,CBOSS_Dilation,DistalPhalanxTW,0.61151,28.04201,9.02906,47632.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
11,CBOSS_Dilation,ECG200,0.79,16.08441,5.67548,2808.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
12,CBOSS_Dilation,ECGFiveDays,0.97329,10.56741,50.02747,2704.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
13,CBOSS_Dilation,ItalyPowerDemand,0.85131,4.69108,49.00358,156.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.50649,23.65128,9.8441,19448.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.75945,38.40326,18.06378,6604.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
16,CBOSS_Dilation,MiddlePhalanxTW,0.46104,25.11716,9.35332,16380.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
17,CBOSS_Dilation,OliveOil,0.8,7.27339,2.03104,468.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
18,CBOSS_Dilation,Plane,1.0,14.41465,6.35182,27612.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.82927,24.9061,13.49576,6968.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.83505,37.81059,19.22262,6604.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
21,CBOSS_Dilation,ProximalPhalanxTW,0.76585,24.64305,13.3083,16120.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
22,CBOSS_Dilation,SyntheticControl,0.37,20.97362,9.81118,15080.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
23,CBOSS_Dilation,TwoLeadECG,0.92801,6.95592,62.21696,624.0,52,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi2,512
